LoanID,CustomerID,LoanTypeID,LoanAmount_INR,InterestRate_Pct,Term_Months,StartDate,LoanStatus
LN-011088,CUST-01653,LT-101,2830000,7.95,180,2022-08-02,Active
LN-011089,CUST-10909,LT-103,870000,13.69,120,2022-09-09,Active
LN-011090,CUST-10014,LT-102,540000,13.16,60,2024-12-02,Active
LN-011091,CUST-09989,LT-103,480000,10.8,36,2023-04-05,Fully Paid
LN-011092,CUST-12881,LT-102,410000,13.18,12,2024-05-12,Fully Paid
LN-011093,CUST-07477,LT-102,760000,14.0,48,2024-12-31,Active
LN-011094,CUST-09905,LT-102,530000,14.12,24,2023-09-20,Fully Paid
LN-011095,CUST-07256,LT-101,3400000,8.66,180,2021-12-21,Active
LN-011096,CUST-00138,LT-101,2440000,9.58,120,2024-05-07,Active
LN-011097,CUST-03555,LT-105,2130000,15.99,36,2025-01-29,Active
LN-011098,CUST-02021,LT-102,980000,13.76,24,2025-03-20,Active
LN-011099,CUST-00677,LT-106,280000,16.65,24,2023-01-18,Fully Paid
LN-011100,CUST-09136,LT-104,1040000,10.55,60,2023-06-30,Active
LN-011101,CUST-01021,LT-101,2130000,8.67,240,2022-07-10,Active
LN-011102,CUST-08703,LT-105,1690000,15.26,84,2023-12-18,Active
LN-011103,CUST-03476,LT-104,910000,11.74,120,2023-10-10,Active
LN-011104,CUST-04332,LT-106,690000,17.07,18,2023-01-03,Fully Paid
LN-011105,CUST-09155,LT-105,2360000,16.97,36,2024-07-25,Active
LN-011106,CUST-11877,LT-102,870000,14.97,48,2023-10-22,Active
LN-011107,CUST-00072,LT-103,240000,9.98,84,2022-11-25,Active
LN-011108,CUST-10123,LT-103,980000,9.57,120,2024-09-01,Active
LN-011109,CUST-08947,LT-105,2440000,18.85,120,2022-08-10,Active
LN-011110,CUST-14977,LT-101,1030000,8.71,120,2023-12-29,Active
LN-011111,CUST-13931,LT-102,660000,17.71,60,2024-07-30,Active
LN-011112,CUST-05665,LT-103,1430000,9.49,120,2025-09-18,Active
LN-011113,CUST-14501,LT-101,3600000,8.21,360,2024-06-24,Active
LN-011114,CUST-11886,LT-101,4320000,10.91,360,2023-04-10,Active
LN-011115,CUST-04235,LT-103,2060000,9.21,48,2024-03-03,Active
LN-011116,CUST-04218,LT-102,920000,16.0,12,2024-02-20,Defaulted
LN-011117,CUST-14883,LT-101,3860000,8.95,180,2024-07-12,Active
LN-011118,CUST-08696,LT-101,2020000,10.0,360,2022-09-27,Defaulted
LN-011119,CUST-07472,LT-104,510000,10.75,60,2023-10-23,Active
LN-011120,CUST-09028,LT-102,690000,13.14,60,2023-06-21,Active
LN-011121,CUST-09397,LT-101,3810000,8.08,120,2021-12-18,Active
LN-011122,CUST-00730,LT-102,690000,13.91,12,2022-07-31,Fully Paid
LN-011123,CUST-13434,LT-104,910000,11.42,84,2025-11-17,Active
LN-011124,CUST-13080,LT-102,330000,13.46,48,2025-12-03,Active
LN-011125,CUST-04452,LT-102,1080000,14.58,24,2025-06-22,Defaulted
LN-011126,CUST-14703,LT-102,540000,14.0,12,2023-07-09,Fully Paid
LN-011127,CUST-08749,LT-101,1740000,9.57,180,2025-05-09,Active
LN-011128,CUST-04042,LT-103,980000,10.67,84,2025-10-30,Active
LN-011129,CUST-03153,LT-101,2820000,8.94,120,2022-12-25,Active
LN-011130,CUST-04178,LT-105,850000,17.62,36,2025-11-06,Active
LN-011131,CUST-06824,LT-102,420000,14.1,48,2024-11-23,Active
LN-011132,CUST-14747,LT-105,1150000,15.58,120,2023-01-07,Active
LN-011133,CUST-13041,LT-102,520000,14.09,36,2022-09-06,Fully Paid
LN-011134,CUST-05216,LT-106,960000,17.39,18,2024-05-15,Fully Paid
LN-011135,CUST-08835,LT-103,1080000,9.73,48,2024-12-29,Active
LN-011136,CUST-06180,LT-101,3100000,12.27,180,2022-11-30,Active
LN-011137,CUST-11339,LT-103,1330000,11.03,120,2025-11-14,Defaulted
LN-011138,CUST-07502,LT-101,6440000,7.88,120,2022-07-26,Active
LN-011139,CUST-12063,LT-102,580000,13.88,48,2024-12-08,Active
LN-011140,CUST-10395,LT-103,850000,10.99,60,2022-06-09,Active
LN-011141,CUST-02220,LT-101,1190000,8.33,180,2025-03-05,Active
LN-011142,CUST-06339,LT-101,3590000,9.33,180,2025-02-11,Active
LN-011143,CUST-00982,LT-104,910000,10.8,36,2025-10-13,Active
LN-011144,CUST-02995,LT-101,4330000,9.03,240,2023-05-17,Active
LN-011145,CUST-01638,LT-105,2630000,16.92,60,2023-04-22,Defaulted
LN-011146,CUST-03548,LT-103,1800000,10.63,84,2022-08-22,Active
LN-011147,CUST-01151,LT-102,470000,13.26,12,2025-12-04,Active
LN-011148,CUST-10977,LT-102,380000,15.63,12,2024-02-08,Fully Paid
LN-011149,CUST-08264,LT-106,950000,17.29,36,2025-09-03,Active
LN-011150,CUST-11268,LT-103,1010000,12.07,60,2023-08-15,Active
LN-011151,CUST-00485,LT-101,1680000,7.86,180,2025-03-21,Active
LN-011152,CUST-06920,LT-102,880000,14.56,60,2024-01-27,Active
LN-011153,CUST-11522,LT-101,4430000,8.65,180,2025-01-03,Active
LN-011154,CUST-06923,LT-103,1400000,9.81,120,2025-06-16,Active
LN-011155,CUST-12251,LT-101,5490000,10.01,180,2021-09-14,Active
LN-011156,CUST-11914,LT-101,840000,8.33,180,2025-05-12,Defaulted
LN-011157,CUST-06800,LT-106,460000,16.6,12,2024-04-18,Fully Paid
LN-011158,CUST-04877,LT-102,830000,14.63,24,2022-10-09,Fully Paid
LN-011159,CUST-00920,LT-101,7050000,8.66,120,2023-04-03,Active
LN-011160,CUST-05246,LT-102,940000,14.78,48,2021-12-14,Fully Paid
LN-011161,CUST-10486,LT-101,3120000,8.49,180,2024-04-17,Active
LN-011162,CUST-09927,LT-103,460000,11.16,60,2025-04-06,Active
LN-011163,CUST-14486,LT-101,5110000,8.54,360,2021-08-07,Active
LN-011164,CUST-09470,LT-101,2120000,9.68,120,2023-12-28,Active
LN-011165,CUST-07808,LT-102,1100000,14.93,60,2025-07-11,Defaulted
LN-011166,CUST-10411,LT-102,880000,14.15,60,2023-05-01,Active
LN-011167,CUST-11203,LT-102,390000,14.09,60,2025-07-05,Active
LN-011168,CUST-04976,LT-102,930000,13.47,60,2024-08-17,Active
LN-011169,CUST-03647,LT-102,950000,14.02,36,2022-01-13,Fully Paid
LN-011170,CUST-10492,LT-102,420000,18.08,60,2022-03-25,Active
LN-011171,CUST-00399,LT-105,2290000,17.03,60,2024-08-12,Active
LN-011172,CUST-08704,LT-102,950000,15.84,24,2022-04-16,Defaulted
LN-011173,CUST-08171,LT-102,630000,14.16,48,2025-07-31,Active
LN-011174,CUST-11876,LT-101,2350000,10.82,120,2023-12-26,Active
LN-011175,CUST-09106,LT-101,3290000,8.36,240,2022-10-03,Active
LN-011176,CUST-00142,LT-104,770000,12.53,84,2022-08-26,Defaulted
LN-011177,CUST-13794,LT-106,1180000,17.56,36,2023-09-02,Active
LN-011178,CUST-11514,LT-102,710000,14.34,12,2023-12-24,Fully Paid
LN-011179,CUST-03468,LT-106,1050000,16.17,36,2022-07-16,Fully Paid
LN-011180,CUST-07294,LT-102,570000,14.21,60,2022-03-02,Active
LN-011181,CUST-08586,LT-106,220000,17.71,12,2022-07-16,Defaulted
LN-011182,CUST-02835,LT-103,720000,11.92,48,2022-09-17,Defaulted
LN-011183,CUST-10526,LT-101,4190000,9.53,120,2025-11-08,Active
LN-011184,CUST-12714,LT-101,9470000,12.14,240,2024-01-26,Active
LN-011185,CUST-05480,LT-106,690000,17.09,18,2025-07-17,Active
LN-011186,CUST-11568,LT-102,430000,17.92,36,2025-11-01,Active
LN-011187,CUST-13779,LT-101,4770000,8.71,180,2025-11-09,Active
LN-011188,CUST-03952,LT-101,4120000,8.61,120,2025-09-01,Active
LN-011189,CUST-07190,LT-102,530000,14.77,12,2024-06-24,Defaulted
LN-011190,CUST-01752,LT-101,1910000,10.57,360,2024-07-26,Active
LN-011191,CUST-02077,LT-104,970000,10.21,60,2024-09-15,Active
LN-011192,CUST-06853,LT-105,1770000,15.93,60,2023-05-28,Active
LN-011193,CUST-12042,LT-102,660000,13.39,24,2023-02-01,Fully Paid
LN-011194,CUST-14367,LT-103,440000,10.18,36,2022-02-13,Fully Paid
LN-011195,CUST-14328,LT-103,730000,10.1,84,2021-06-02,Active
LN-011196,CUST-08617,LT-102,410000,13.81,12,2023-01-31,Fully Paid
LN-011197,CUST-08643,LT-101,2700000,10.29,180,2024-06-23,Defaulted
LN-011198,CUST-08135,LT-104,1580000,11.08,84,2022-05-30,Active
LN-011199,CUST-00379,LT-101,2720000,8.93,120,2022-08-29,Active
LN-011200,CUST-04708,LT-101,4910000,8.67,120,2023-08-22,Active
LN-011201,CUST-14670,LT-101,2410000,8.83,240,2025-09-10,Active
LN-011202,CUST-01316,LT-102,640000,15.19,60,2024-11-16,Active
LN-011203,CUST-05467,LT-101,3680000,8.62,120,2022-09-23,Active
LN-011204,CUST-12887,LT-102,930000,13.76,60,2024-09-30,Active
LN-011205,CUST-05244,LT-101,2630000,8.8,120,2023-04-24,Active
LN-011206,CUST-07973,LT-102,1070000,15.67,36,2023-01-29,Defaulted
LN-011207,CUST-08856,LT-102,330000,14.79,24,2024-08-30,Active
LN-011208,CUST-10431,LT-105,3590000,16.1,48,2021-11-21,Fully Paid
LN-011209,CUST-01613,LT-105,2740000,17.61,120,2024-05-14,Active
LN-011210,CUST-03850,LT-102,690000,16.22,36,2023-12-01,Defaulted
LN-011211,CUST-10351,LT-106,1240000,18.31,36,2022-01-16,Defaulted
LN-011212,CUST-12026,LT-102,880000,13.89,24,2022-02-04,Fully Paid
LN-011213,CUST-07203,LT-104,1150000,12.75,60,2023-05-07,Active
LN-011214,CUST-03282,LT-101,1920000,9.8,120,2025-03-13,Active
LN-011215,CUST-11705,LT-101,4080000,10.76,120,2025-09-28,Defaulted
LN-011216,CUST-01276,LT-102,530000,14.18,36,2021-09-08,Fully Paid
LN-011217,CUST-04649,LT-102,910000,13.56,60,2025-02-06,Active
LN-011218,CUST-13412,LT-102,540000,15.82,48,2025-10-03,Active
LN-011219,CUST-02738,LT-101,3220000,8.63,180,2024-05-20,Active
LN-011220,CUST-01957,LT-103,1100000,9.19,84,2022-05-14,Active
LN-011221,CUST-13775,LT-103,980000,9.94,36,2024-11-26,Active
LN-011222,CUST-07832,LT-101,1860000,8.41,360,2022-06-10,Active
LN-011223,CUST-10956,LT-102,500000,13.55,48,2023-06-09,Active
LN-011224,CUST-05542,LT-101,3450000,8.69,360,2023-08-18,Active
LN-011225,CUST-06353,LT-105,2340000,19.08,84,2025-11-30,Active
LN-011226,CUST-02254,LT-105,4000000,15.52,60,2025-07-16,Active
LN-011227,CUST-04426,LT-103,1720000,9.93,36,2024-11-28,Active
LN-011228,CUST-07873,LT-101,2180000,10.52,120,2023-04-22,Active
LN-011229,CUST-09736,LT-106,1010000,16.5,36,2023-06-29,Fully Paid
LN-011230,CUST-09868,LT-103,820000,9.19,48,2022-09-29,Active
LN-011231,CUST-04515,LT-101,6510000,7.92,180,2023-08-21,Active
LN-011232,CUST-11840,LT-103,620000,9.73,120,2024-09-24,Active
LN-011233,CUST-04130,LT-103,830000,10.07,120,2024-03-09,Active
LN-011234,CUST-04035,LT-103,2030000,9.91,120,2023-08-04,Active
LN-011235,CUST-03218,LT-102,670000,13.42,24,2023-08-18,Fully Paid
LN-011236,CUST-13682,LT-101,3410000,8.4,180,2024-01-21,Active
LN-011237,CUST-01823,LT-101,2240000,10.69,120,2021-06-15,Active
LN-011238,CUST-08140,LT-105,1430000,16.74,36,2024-08-30,Defaulted
LN-011239,CUST-08924,LT-104,1690000,10.82,60,2022-03-21,Active
LN-011240,CUST-02606,LT-103,1380000,9.21,84,2022-01-26,Active
LN-011241,CUST-07366,LT-103,590000,9.73,120,2021-11-26,Active
LN-011242,CUST-03704,LT-101,3010000,10.03,360,2021-06-24,Defaulted
LN-011243,CUST-11836,LT-102,1250000,13.75,12,2025-03-08,Fully Paid
LN-011244,CUST-13226,LT-101,2910000,8.38,360,2024-06-05,Active
LN-011245,CUST-00640,LT-105,4350000,15.04,120,2024-05-17,Active
LN-011246,CUST-05765,LT-103,820000,9.1,36,2023-06-27,Fully Paid
LN-011247,CUST-10638,LT-101,3380000,12.41,120,2023-09-17,Active
LN-011248,CUST-14157,LT-103,860000,9.25,48,2023-09-07,Active
LN-011249,CUST-10104,LT-105,1880000,16.09,120,2024-11-27,Active
LN-011250,CUST-07825,LT-103,1230000,10.02,48,2023-06-10,Active
LN-011251,CUST-06693,LT-101,3250000,8.6,120,2025-01-27,Active
LN-011252,CUST-07123,LT-101,4410000,10.11,180,2022-04-25,Active
LN-011253,CUST-02210,LT-101,3540000,8.36,120,2022-09-25,Active
LN-011254,CUST-00525,LT-102,430000,13.13,12,2024-09-05,Fully Paid
LN-011255,CUST-08649,LT-105,1200000,15.78,84,2025-01-30,Active
LN-011256,CUST-05062,LT-101,4400000,8.37,120,2025-05-29,Active
LN-011257,CUST-13516,LT-102,250000,15.01,60,2023-03-22,Active
LN-011258,CUST-00230,LT-101,4410000,13.09,180,2025-02-03,Active
LN-011259,CUST-14917,LT-104,720000,10.16,36,2024-05-27,Active
LN-011260,CUST-07218,LT-103,1250000,10.04,120,2021-09-14,Active
LN-011261,CUST-08534,LT-102,440000,15.32,60,2021-12-20,Active
LN-011262,CUST-04494,LT-101,4750000,8.0,240,2023-08-25,Active
LN-011263,CUST-11715,LT-103,1150000,13.77,84,2021-07-02,Active
LN-011264,CUST-15000,LT-102,1200000,15.45,60,2024-06-28,Active
LN-011265,CUST-06570,LT-106,1460000,17.16,18,2024-07-02,Fully Paid
LN-011266,CUST-04147,LT-102,600000,18.47,12,2022-09-07,Fully Paid
LN-011267,CUST-14695,LT-101,2880000,9.56,180,2023-10-31,Active
LN-011268,CUST-00223,LT-104,540000,13.05,120,2022-06-05,Active
LN-011269,CUST-12517,LT-105,4930000,15.38,84,2025-02-26,Active
LN-011270,CUST-01884,LT-101,2710000,8.01,360,2023-03-07,Active
LN-011271,CUST-05441,LT-104,660000,15.0,84,2024-02-08,Active
LN-011272,CUST-07246,LT-101,2790000,8.4,120,2022-12-30,Active
LN-011273,CUST-07357,LT-102,990000,14.47,36,2022-03-27,Fully Paid
LN-011274,CUST-04822,LT-103,1000000,9.91,48,2024-12-21,Active
LN-011275,CUST-06657,LT-105,1040000,15.69,36,2025-09-23,Active
LN-011276,CUST-06328,LT-101,4910000,8.66,180,2023-10-09,Active
LN-011277,CUST-02276,LT-101,4940000,9.04,120,2022-01-23,Active
LN-011278,CUST-01915,LT-103,840000,11.29,48,2025-02-19,Active
LN-011279,CUST-09829,LT-103,1210000,10.37,36,2025-03-30,Active
LN-011280,CUST-10068,LT-106,1350000,17.1,18,2023-01-31,Fully Paid
LN-011281,CUST-11436,LT-101,4830000,9.37,240,2025-01-31,Active
LN-011282,CUST-07960,LT-102,590000,13.58,12,2025-05-16,Fully Paid
LN-011283,CUST-08373,LT-103,1130000,9.56,60,2023-04-21,Active
LN-011284,CUST-10850,LT-103,1260000,10.26,60,2025-01-27,Active
LN-011285,CUST-05188,LT-106,2000000,19.29,24,2021-10-07,Fully Paid
LN-011286,CUST-13804,LT-101,2790000,8.95,180,2025-11-18,Active
LN-011287,CUST-07004,LT-101,4210000,10.99,360,2024-07-11,Defaulted
LN-011288,CUST-05619,LT-103,610000,9.3,84,2024-03-12,Active
LN-011289,CUST-10341,LT-103,560000,13.55,48,2021-09-08,Fully Paid
LN-011290,CUST-02052,LT-102,710000,14.0,36,2021-12-01,Fully Paid
LN-011291,CUST-05179,LT-103,1790000,9.14,84,2022-01-30,Active
LN-011292,CUST-14795,LT-102,660000,13.42,12,2022-12-10,Fully Paid
LN-011293,CUST-05630,LT-101,4800000,9.01,120,2023-04-21,Active
LN-011294,CUST-10879,LT-101,1160000,9.66,180,2025-06-02,Active
LN-011295,CUST-13993,LT-103,680000,9.69,60,2021-07-31,Active
LN-011296,CUST-04927,LT-104,970000,10.5,48,2025-02-21,Active
LN-011297,CUST-02453,LT-101,990000,8.78,360,2023-06-18,Active
LN-011298,CUST-04311,LT-101,2270000,8.64,180,2021-09-21,Active
LN-011299,CUST-05474,LT-105,1390000,15.68,48,2025-07-21,Defaulted
LN-011300,CUST-09212,LT-101,2100000,9.51,180,2022-01-07,Active
LN-011301,CUST-12915,LT-101,3520000,8.75,360,2025-05-27,Active
LN-011302,CUST-06913,LT-102,340000,15.31,36,2021-06-03,Fully Paid
LN-011303,CUST-06585,LT-102,760000,14.84,60,2023-03-27,Active
LN-011304,CUST-07446,LT-104,470000,12.09,60,2024-11-18,Active
LN-011305,CUST-02860,LT-103,1280000,9.45,36,2022-10-08,Fully Paid
LN-011306,CUST-09997,LT-101,2600000,9.27,120,2021-07-28,Active
LN-011307,CUST-02928,LT-102,460000,14.06,60,2023-04-12,Active
LN-011308,CUST-09381,LT-101,3330000,7.97,120,2022-07-05,Active
LN-011309,CUST-09947,LT-101,4810000,8.58,120,2025-05-14,Active
LN-011310,CUST-00899,LT-106,990000,16.64,18,2022-11-14,Fully Paid
LN-011311,CUST-07590,LT-101,4910000,8.93,120,2023-06-08,Active
LN-011312,CUST-02655,LT-101,3640000,9.17,120,2024-11-08,Active
LN-011313,CUST-02217,LT-102,1010000,14.62,48,2023-01-01,Active
LN-011314,CUST-11774,LT-103,960000,10.07,36,2021-10-23,Fully Paid
LN-011315,CUST-06882,LT-106,770000,16.31,24,2022-12-19,Fully Paid
LN-011316,CUST-07737,LT-102,920000,14.13,12,2023-05-15,Fully Paid
LN-011317,CUST-10091,LT-101,6560000,9.03,120,2024-06-12,Active
LN-011318,CUST-04446,LT-102,640000,13.31,12,2022-08-03,Fully Paid
LN-011319,CUST-00716,LT-104,580000,10.81,48,2023-03-23,Active
LN-011320,CUST-07102,LT-101,4860000,10.14,180,2023-05-01,Active
LN-011321,CUST-10916,LT-101,2060000,8.65,180,2023-04-25,Active
LN-011322,CUST-00385,LT-103,2000000,10.17,36,2023-12-01,Active
LN-011323,CUST-01621,LT-102,760000,14.18,36,2022-03-11,Fully Paid
LN-011324,CUST-05152,LT-103,940000,9.75,120,2022-11-14,Active
LN-011325,CUST-12674,LT-102,740000,14.62,36,2023-10-13,Active
LN-011326,CUST-04257,LT-104,1040000,10.17,36,2024-04-12,Active
LN-011327,CUST-01708,LT-102,490000,14.48,36,2024-02-08,Active
LN-011328,CUST-03731,LT-103,570000,10.15,60,2024-07-22,Active
LN-011329,CUST-08467,LT-102,390000,15.43,48,2021-06-16,Fully Paid
LN-011330,CUST-02682,LT-103,1320000,9.29,60,2025-09-27,Active
LN-011331,CUST-07181,LT-103,1080000,10.93,84,2024-11-22,Active
LN-011332,CUST-11752,LT-104,680000,10.68,60,2025-01-01,Defaulted
LN-011333,CUST-03824,LT-101,1830000,8.79,120,2025-01-17,Active
LN-011334,CUST-09128,LT-101,3030000,9.4,360,2024-10-18,Active
LN-011335,CUST-06671,LT-101,3550000,8.31,360,2023-03-29,Active
LN-011336,CUST-10993,LT-102,450000,13.97,60,2024-10-20,Active
LN-011337,CUST-08808,LT-105,2170000,15.25,60,2023-11-27,Defaulted
LN-011338,CUST-08612,LT-104,390000,11.52,60,2025-02-25,Active
LN-011339,CUST-03583,LT-104,630000,14.87,48,2023-08-25,Active
LN-011340,CUST-03877,LT-102,200000,14.3,12,2025-11-18,Active
LN-011341,CUST-10095,LT-102,370000,15.32,36,2021-10-07,Fully Paid
LN-011342,CUST-02212,LT-103,510000,11.8,36,2023-03-19,Fully Paid
LN-011343,CUST-13165,LT-105,1720000,16.08,36,2023-06-27,Fully Paid
LN-011344,CUST-03325,LT-106,670000,16.33,18,2021-08-30,Fully Paid
LN-011345,CUST-13670,LT-102,260000,15.3,12,2022-09-30,Fully Paid
LN-011346,CUST-08789,LT-103,1350000,13.59,84,2021-09-07,Active
LN-011347,CUST-10919,LT-103,360000,9.63,48,2022-11-21,Active
LN-011348,CUST-12299,LT-105,2350000,15.17,48,2021-11-04,Fully Paid
LN-011349,CUST-09926,LT-103,1290000,9.88,84,2023-08-11,Defaulted
LN-011350,CUST-08598,LT-102,270000,14.52,12,2025-10-10,Active
LN-011351,CUST-06395,LT-104,1150000,14.16,120,2023-12-01,Active
LN-011352,CUST-02259,LT-102,1050000,15.33,60,2021-07-14,Active
LN-011353,CUST-02542,LT-106,870000,18.29,18,2024-12-23,Fully Paid
LN-011354,CUST-05868,LT-102,700000,14.14,24,2022-06-05,Fully Paid
LN-011355,CUST-10599,LT-101,3560000,9.5,240,2021-06-22,Active
LN-011356,CUST-14438,LT-103,1210000,10.68,48,2025-02-25,Active
LN-011357,CUST-04144,LT-101,4860000,8.79,180,2025-09-24,Active
LN-011358,CUST-06934,LT-103,1530000,10.06,120,2022-08-26,Active
LN-011359,CUST-10637,LT-101,1130000,8.52,360,2021-12-10,Active
LN-011360,CUST-08209,LT-106,1320000,16.11,12,2025-09-25,Active
LN-011361,CUST-12119,LT-104,1350000,10.91,120,2023-10-31,Active
LN-011362,CUST-06903,LT-103,1070000,9.3,84,2021-09-05,Active
LN-011363,CUST-03060,LT-103,180000,10.09,48,2021-07-27,Fully Paid
LN-011364,CUST-09225,LT-101,2310000,8.55,240,2024-05-22,Active
LN-011365,CUST-06755,LT-101,8320000,8.74,180,2023-10-25,Active
LN-011366,CUST-14639,LT-101,2760000,9.27,240,2023-01-05,Active
LN-011367,CUST-07058,LT-104,940000,10.09,120,2024-06-15,Active
LN-011368,CUST-01424,LT-103,1890000,14.42,48,2021-10-24,Fully Paid
LN-011369,CUST-00990,LT-105,1240000,16.93,60,2022-09-10,Active
LN-011370,CUST-03714,LT-103,660000,9.98,60,2023-01-27,Active
LN-011371,CUST-05905,LT-102,560000,18.3,60,2022-11-13,Active
LN-011372,CUST-06578,LT-105,890000,17.25,84,2021-07-20,Active
LN-011373,CUST-06111,LT-103,1820000,9.22,48,2022-01-03,Fully Paid
LN-011374,CUST-08147,LT-101,1550000,8.44,180,2025-02-13,Active
LN-011375,CUST-04403,LT-105,3020000,19.82,36,2023-03-31,Fully Paid
LN-011376,CUST-10510,LT-105,4480000,19.31,84,2022-06-16,Defaulted
LN-011377,CUST-09088,LT-104,1090000,10.86,60,2023-01-22,Active
LN-011378,CUST-00849,LT-105,1270000,15.77,84,2025-11-19,Active
LN-011379,CUST-09168,LT-102,560000,15.86,60,2022-10-09,Active
LN-011380,CUST-14974,LT-104,480000,10.0,84,2021-09-10,Active
LN-011381,CUST-05115,LT-105,2300000,14.99,120,2024-06-23,Active
LN-011382,CUST-03290,LT-104,1030000,10.83,36,2024-04-19,Active
LN-011383,CUST-08039,LT-103,730000,14.02,48,2022-07-17,Defaulted
LN-011384,CUST-10680,LT-102,530000,13.1,12,2024-10-13,Fully Paid
LN-011385,CUST-01298,LT-102,660000,13.96,48,2022-11-30,Active
LN-011386,CUST-11568,LT-105,2570000,19.86,36,2025-09-05,Active
LN-011387,CUST-05004,LT-101,2330000,10.68,360,2021-09-16,Active
LN-011388,CUST-13639,LT-101,2780000,8.8,240,2025-04-21,Active
LN-011389,CUST-12649,LT-103,1040000,10.01,60,2024-09-21,Active
LN-011390,CUST-09497,LT-102,200000,14.0,60,2023-09-17,Active
LN-011391,CUST-02637,LT-103,790000,10.94,36,2022-11-03,Fully Paid
LN-011392,CUST-06725,LT-106,1620000,16.41,36,2022-04-13,Fully Paid
LN-011393,CUST-02387,LT-101,4300000,9.54,120,2025-02-08,Active
LN-011394,CUST-07882,LT-102,540000,13.9,48,2025-04-06,Active
LN-011395,CUST-03799,LT-103,1700000,10.54,48,2023-06-29,Active
LN-011396,CUST-10272,LT-103,1270000,12.23,48,2024-06-15,Active
LN-011397,CUST-05991,LT-106,2010000,18.89,24,2025-08-15,Active
LN-011398,CUST-00067,LT-102,1060000,13.94,48,2025-02-24,Active
LN-011399,CUST-10610,LT-101,1280000,9.19,360,2025-11-24,Active
LN-011400,CUST-06534,LT-105,2020000,15.08,48,2021-08-01,Fully Paid
LN-011401,CUST-00516,LT-103,1660000,10.56,48,2025-08-04,Active
LN-011402,CUST-00857,LT-103,1470000,9.43,60,2023-12-31,Active
LN-011403,CUST-11957,LT-105,790000,16.65,36,2023-03-07,Defaulted
LN-011404,CUST-01265,LT-101,4360000,7.99,120,2021-06-27,Active
LN-011405,CUST-02436,LT-102,550000,13.61,48,2022-07-04,Active
LN-011406,CUST-13467,LT-105,2030000,16.16,84,2025-06-18,Active
LN-011407,CUST-07012,LT-101,5810000,10.42,180,2021-11-06,Active
LN-011408,CUST-06760,LT-103,970000,10.0,36,2022-09-12,Fully Paid
LN-011409,CUST-14120,LT-102,980000,13.44,48,2025-06-18,Active
LN-011410,CUST-04676,LT-103,500000,9.3,120,2025-10-27,Active
LN-011411,CUST-14015,LT-101,4140000,8.53,120,2025-06-09,Active
LN-011412,CUST-06396,LT-102,950000,15.82,24,2022-01-24,Fully Paid
LN-011413,CUST-10432,LT-102,710000,16.14,48,2025-01-28,Active
LN-011414,CUST-13566,LT-101,2710000,9.49,120,2025-07-08,Active
LN-011415,CUST-00596,LT-101,2140000,10.56,240,2022-08-13,Active
LN-011416,CUST-09593,LT-101,4110000,9.76,360,2025-04-08,Active
LN-011417,CUST-13097,LT-102,930000,14.01,24,2025-02-22,Active
LN-011418,CUST-07110,LT-101,910000,10.2,240,2022-05-25,Active
LN-011419,CUST-01237,LT-102,240000,14.03,48,2022-04-17,Fully Paid
LN-011420,CUST-04666,LT-103,1190000,10.12,84,2022-10-12,Active
LN-011421,CUST-09911,LT-101,2020000,8.64,360,2021-10-14,Active
LN-011422,CUST-12832,LT-105,2880000,15.64,60,2025-10-12,Active
LN-011423,CUST-00595,LT-101,4950000,10.99,120,2024-10-24,Active
LN-011424,CUST-09283,LT-104,650000,11.75,84,2025-03-23,Active
LN-011425,CUST-14862,LT-102,1010000,14.61,48,2021-10-05,Fully Paid
LN-011426,CUST-14044,LT-101,2400000,8.53,180,2025-06-18,Defaulted
LN-011427,CUST-01370,LT-104,600000,9.86,48,2024-10-08,Active
LN-011428,CUST-00105,LT-103,1230000,10.49,120,2022-07-27,Active
LN-011429,CUST-00770,LT-103,1760000,10.43,36,2023-01-14,Fully Paid
LN-011430,CUST-09787,LT-102,480000,15.73,36,2025-01-12,Active
LN-011431,CUST-01743,LT-102,580000,14.15,12,2025-04-17,Fully Paid
LN-011432,CUST-07041,LT-102,810000,15.97,60,2022-05-25,Defaulted
LN-011433,CUST-06427,LT-102,1180000,13.25,12,2025-02-11,Fully Paid
LN-011434,CUST-05827,LT-102,510000,13.2,12,2023-09-26,Fully Paid
